,id,text
58,1505470757576622086,RT @m_suchkov: ⚡#Russia/n Aerospace Forces air-launched high-precision missiles on the training center of #Ukraine's Special Operation Forc…
59,1505470757433974784,"RT @carolecadwalla: Saturday, March 19, 2022. MasterInvestor conference, London.

Jim Mellon, LeaveEU donor, &amp; ex-business partner of Arron…"
60,1505470757186736129,@andersostlund Am I a victim of Propaganda or am I correct in thinking Ukraine won this week?
61,1505470757161340937,"RT @PresseMondial: 2) pouvez retracer tout le parcours de ce canon particulier, grâce à la ponctualité allemande."" 🧐 #Russie #Ukraine #Pout…"
62,1505470756574359553,"RT @ShashiTharoor: #Ukraine &amp; Russia account for nearly 30% of the world’s wheat, 17% of corn and over half of sunflower seed oil exports.…"
63,1505470756523843584,RT @AmbassadorEstif: The influence of geo-politics in nomenclature of #Eritrea #Ethiopia: Do you remember Colonel Mengistu of Ethiopia….get…
64,1505470756255408130,"RT @olex_scherba: Deputy commander of #Russia’s Black Sea Fleet Andrey Paliy ain’t coming home from #Ukraine.

#StandWithUkriane #RussiaInv…"
65,1505470756217446403,"RT @FortniteNewsC3: Support for Ukraine messages are now ingame visible! 

#Fortnite #FortniteNews #FortniteSeason2 
Pic @m4tonoob https://…"
66,1505470756142166021,"RT @guyverhofstadt: Johnson's comparaison of the courageous fight of Ukraine with Brexit is insane…

Brexit was about undoing freedoms and…"
67,1505470756024733697,"RT @TrentTelenko: Between the end of April and Mid-May 2022, the Ukrainian Army will be able to counter-attack EVERYWHERE.

Because there w…"
68,1505470756012150785,"RT @Reuters: Some Syrian veterans ready for Ukraine fight, commanders say https://t.co/huGRgIp3Cr https://t.co/rBrIxTIkVP"
69,1505470755802341376,"@MattGubba Don’t worry you can’t be as far right as the army the west is backing in the Ukraine.  
Good luck to all the non- aryan race people left after the conflict… although they’ve all probably been pushed to the frontline as shields. https://t.co/TpKaaELu0O"
70,1505470755710148608,"RT @tigre19_rdc: @amir_nourdine L'Ukraine ne comprend pas, tant mieux pour nous comme ça la guerre continue jusqu'à atteindre l'Europe tou…"
71,1505470755659788288,RT @JodiSAnne: Russian war crimes in Ukraine #Thermobaric
72,1505470755554967555,RT @mahleth27: Ethiopia &amp; Eritrea are planning for another round of full scale war on Tigray while the intl community focuses on Russia-Ukr…
73,1505470755298893824,"RT @flagnetwork_NFT: 🕊️The #FlagNetwork Charity Foundation would like to announce an event to support the people of Ukraine

🎁Total budget:…"
74,1505470755244544001,RT @janboehm: Hey yo! Jeder Euro in Richtung Russland und Belarus bringt Menschen in der Ukraine um.
75,1505470755219570690,"RT @WeRBernie: Opposing a proxy war between 2 former Soviet Union states; one of which, Ukraine, has the Neo-Nazi Azov Battalion, is not sh…"
76,1505470754686652419,"RT @Liveuamap: Video: Russian army airborne troops unit was destroyed 
https://t.co/roXgjLp7kZ 
https://t.co/UxnIEBSJab via @Armia_fm #Ukra…"
77,1505470754409824256,"RT @MattTheo_: Support Ukraine Message visible in game for real money purchases.

(thanks to @m4tonoob &amp; @xLOLxLOLxIRAJx) https://t.co/QEs2…"
78,1505470754191724546,"RT @GicAriana: Russian forces have totally destroyed one of Europe's largest in metallurgical plants #Azovstal in #Mariupol. 

""It's imposs…"
79,1505470754078474248,RT @HarryYorke1: EXCLUSIVE: PM attended a secret Tory fundraising dinner attended by at least one donor with Russian links on the night Put…
80,1505470754036539394,"RT @visegrad24: Australia has banned exports of aluminium ores to Russia over its invasion of Ukraine.

The new expanded sanctions package…"
81,1505470753831104512,RT @ronzheimer: Jetzt wieder live bei @bild TV über die Situation in Kyiv und der gesamten Ukraine. https://t.co/4BNNVSrCz0
82,1505470753529020417,@RussianEmbassy @mfa_russia прокинься в росії.  1 чоловік маленький Путін вбивця дітей вбиває власних братів і сестер.  Він став убивцею. Help Ukraine
83,1505470753336139780,"RT @UAWeapons: #Ukraine: Ukrainian artillery fire hit a Russian rear position, resulting in damage to several supply trucks. 

However, it…"
84,1505470753294196740,"RT @_MarielMueller: With the world’s attention focused on Ukraine, a humanitarian crisis is unfolding in #Somalia. The country faces worst…"
85,1505470752723714048,RT @campbellclaret: Yesterday @Jacob_Rees_Mogg said Ukraine reminded us politics was serious. Today Johnson reminded us we do not have a se…
86,1505470752434565120,"Usa is successfully make his dollar unbeatable and ready to Flowing river of innocent blood by selling his arms to eu by provoking Nato ,Ukraine for Russia . Hell is going to take place in tha land where man could live happily"
87,1505470752434253825,RT @AlexandruC4: BREAKING :  Ukraine army it sees a high risk of an attack from Belarus on western Volyn region
88,1505470752367251464,RT @thesiriusreport: The propagandised Ukraine war is ultimately going to result in the total implosion of the very western media which pro…
89,1505470752325181440,"RT @UAWeapons: #Ukraine: Insane footage from a Ukrainian gunner of a BTR-4 APC during a raid on the Russian army in Mariupol. Apparently, a…"
90,1505470752178515973,"RT @TimothyDSnyder: When Putin says that there is no Ukrainian nation and no Ukrainian state, he means that he intends to destroy the Ukrai…"
91,1505470752031662082,RT @slmiheso: @AmechokaPunda @BenjiNdolo @allanodera @mauriceoyamo @mari_mwangi @JoeOisebe @WaNduta8 @LariNdiwa @GaturuSalim @ciaroyalty @R…
92,1505470752006578184,"RT @TimothyDSnyder: Ukrainian celebrities are dying at the front. American celebrities, please use your platforms to make it clear that Rus…"
93,1505470751670943746,"RT @FoxNews: US, allies accuse Russia of using UN Security Council to 'launder' disinformation on Ukraine
https://t.co/Ot8Nyh1Mrr"
94,1505470751557705730,RT @der_gerichtshof: Das „Twittergericht“ – Interview mit ⁦@JuriosDE⁩ 💙💛 https://t.co/ppqJju1klz
95,1505470751473745930,"RT @KyivIndependent: ⚡️Russia claims Ukraine plans to attack Western diplomats in Lviv.

Russia’s Defense Ministry spokesman Igor Konashenk…"
96,1505470751419379718,"RT @JohnJCrace: What would it take for Tory party to decide it has had enough of Johnson? So far he has broken the law, cosied up to oligar…"
97,1505470751071252480,RT @CarFace_io: ❗️Aktywiści nadal blokują granicę Polsko-białoruską– od przedwczoraj nie przejechał przez nią ani jeden TIR z towarem jadąc…
98,1505470750211416065,Physicians in Ukraine: Caring for Patients in the Middle of a War https://t.co/gFyhrpITjJ
99,1505470750194610179,"RT @Mearg1234: While the world is busy with saving Ukraine, Ethiopia, Eritrea and their allies are wrapping up their preparation for their…"
